  4117 	                10425

  3605 	                10475

  3118 	                10525

  2642 	                10575

  2141 	                10625

  1652 	                10675

  1162 	                10725

   660 	                10775

   170 	                10825

  -333 	                10875

  -823 	                10925

 -1325 	                10975

 -1802 	                11025

 -2291 	                11075

 -2792 	                11125

 -3280 	                11175

 -3780 	                11225

 -4279 	                11275

 -4752 	                11325

 -5249 	                11375

 -5732 	                11425

 -6214 	                11475

 -6694 	                11525

 -7197 	                11575

 -7663 	                11625

 -8150 	                11675

 -8624 	                11725

 -9108 	                11775

 -9566 	                11825

-10033 	                11875

-10522 	                11925

-10985 	                11975

-11434 	                12025

-11892 	                12075

-12359 	                12125

-12811 	                12175

-13272 	                12225

-13708 	                12275

-14185 	                12325

-14625 	                12375

-15051 	                12425

-15485 	                12475

-15915 	                12525

-16363 	                12575

-16797 	                12625

-17205 	                12675

-17620 	                12725

-18042 	                12775

-18449 	                12825

-18852 	                12875

-19250 	                12925

-19645 	                12975

-20055 	                13025

-20440 	                13075

-20830 	                13125

-21206 	                13175

-21568 	                13225

-21934 	                13275

-22305 	                13325

-22671 	                13375

-23022 	                13425

-23368 	                13475

-23709 	                13525

-24053 	                13575

-24392 	                13625

-24716 	                13675

-25035 	                13725

-25356 	                13775

-25656 	                13825

-25973 	                13875

-26262 	                13925

-26552 	                13975

-26836 	                14025

-27128 	                14075

-27400 	                14125

-27666 	                14175

-27925 	                14225

-28185 	                14275

-28432 	                14325

-28672 	                14375

-28900 	                14425

-29133 	                14475

-29360 	                14525

-29580 	                14575

-29787 	                14625

-29983 	                14675

-30187 	                14725

-30374 	                14775

-30555 	                14825

-30733 	                14875

-30899 	                14925

-31063 	                14975

-31211 	                15025

-31361 	                15075

-31499 	                15125

-31627 	                15175

-31758 	                15225

-31875 	                15275

-31985 	                15325

-32088 	                15375

-32186 	                15425

-32272 	                15475

-32355 	                15525

-32429 	                15575

-32497 	                15625

-32554 	                15675

-32608 	                15725

-32653 	                15775

-32690 	                15825

-32720 	                15875

-32743 	                15925

-32757 	                15975

-32765 	                16025

-32758 	                16125

-32743 	                16175

-32721 	                16225

-32691 	                16275

-32654 	                16325

-32608 	                16375

-32557 	                16425

-32497 	                16475

-32432 	                16525

-32359 	                16575

-32278 	                16625

-32188 	                16675

-32090 	                16725

-31988 	                16775

-31878 	                16825

-31758 	                16875

-31634 	                16925

-31503 	                16975

-31364 	                17025

-31215 	                17075

-31063 	                17125

-30903 	                17175

-30733 	                17225

-30559 	                17275

-30374 	                17325

-30187 	                17375

-29988 	                17425

-29787 	                17475

-29574 	                17525

-29360 	                17575

-29139 	                17625

-28906 	                17675

-28678 	                17725

-28425 	                17775

-28178 	                17825

-27925 	                17875

-27672 	                17925

-27393 	                17975

-27128 	                18025

-26836 	                18075

-26559 	                18125

-26269 	                18175

-25966 	                18225

-25672 	                18275

-25348 	                18325

-25035 	                18375

-24716 	                18425

-24400 	                18475

-24053 	                18525

-23726 	                18575

-23377 	                18625

-23022 	                18675

-22671 	                18725

-22305 	                18775

-21953 	                18825

-21577 	                18875

-21216 	                18925

-20840 	                18975

-20440 	                19025

-20055 	                19075

-19655 	                19125

-19260 	                19175

-18872 	                19225

-18449 	                19275

-18052 	                19325

-17630 	                19375

-17215 	                19425

-16786 	                19475

-16352 	                19525

-15937 	                19575

-15496 	                19625

-15051 	                19675

-14625 	                19725

-14174 	                19775

-13730 	                19825

-13295 	                19875

-12823 	                19925

-12370 	                19975

-11915 	                20025

-11457 	                20075

-10997 	                20125

-10534 	                20175

-10057 	                20225

 -9590 	                20275

 -9108 	                20325

 -8624 	                20375

 -8162 	                20425

 -7675 	                20475

 -7197 	                20525

 -6706 	                20575

 -6214 	                20625

 -5744 	                20675

 -5249 	                20725

 -4777 	                20775

 -4279 	                20825

 -3793 	                20875

 -3293 	                20925

 -2792 	                20975

 -2304 	                21025

 -1827 	                21075

 -1325 	                21125

  -823 	                21175

  -346 	                21225

   157 	                21275

   647 	                21325

  1137 	                21375

  1639 	                21425

  2128 	                21475

  2642 	                21525

  3130 	                21575

  3593 	                21625

  4104 	                21675

  4578 	                21725

  5075 	                21775

  5558 	                21825

  6053 	                21875

  6534 	                21925

  7013 	                21975

  7516 	                22025

  7992 	                22075

  8466 	                22125

  8939 	                22175

  9409 	                22225

  9878 	                22275

 10344 	                22325

 10808 	                22375

 11281 	                22425

 11751 	                22475

 12207 	                22525

 12661 	                22575

 13111 	                22625

 13570 	                22675

 14004 	                22725

 14468 	                22775

 14906 	                22825

 15340 	                22875

 15783 	                22925

 16199 	                22975

 16645 	                23025

 17066 	                23075

 17471 	                23125

 17905 	                23175

 18303 	                23225

 18728 	                23275

 19128 	                23325

 19514 	                23375

 19905 	                23425

 20302 	                23475

 20684 	                23525

 21081 	                23575

 21445 	                23625

 21813 	                23675

 22185 	                23725

 22543 	                23775

 22896 	                23825

 23244 	                23875

 23596 	                23925

 23933 	                23975

 24274 	                24025

 24592 	                24075

 24921 	                24125

 25245 	                24175

 25554 	                24225

 25866 	                24275

 26156 	                24325

 26456 	                24375

 26749 	                24425

 27029 	                24475

 27303 	                24525

 27571 	                24575

 27839 	                24625

 28095 	                24675

 28344 	                24725

 28586 	                24775

 28829 	                24825

 29058 	                24875

 29281 	                24925

 29504 	                24975

 29719 	                25025

 29917 	                25075

 30123 	                25125

 30313 	                25175

 30491 	                25225

 30667 	                25275

 30836 	                25325

 31006 	                25375

 31161 	                25425

 31309 	                25475

 31450 	                25525

 31584 	                25575

 31717 	                25625

 31834 	                25675

 31946 	                25725

 32054 	                25775

 32150 	                25825

 32245 	                25875

 32329 	                25925

 32407 	                25975

 32475 	                26025

 32535 	                26075

 32591 	                26125

 32638 	                26175

 32679 	                26225

 32711 	                26275

 32736 	                26325

 32753 	                26375

 32763 	                26425

 32766 	                26475

 32761 	                26525

 32749 	                26575

 32729 	                26625

 32702 	                26675

 32668 	                26725

 32626 	                26775

 32575 	                26825

 32520 	                26875

 32457 	                26925

 32384 	                26975

 32302 	                27025

 32216 	                27075

 32123 	                27125

 32023 	                27175

 31912 	                27225

 31801 	                27275

 31676 	                27325

 31544 	                27375

 31408 	                27425

 31261 	                27475

 31114 	                27525

 30953 	                27575

 30789 	                27625

 30618 	                27675

 30440 	                27725

 30250 	                27775

 30058 	                27825

 29855 	                27875

 29650 	                27925

 29438 	                27975

 29219 	                28025

 28988 	                28075

 28751 	                28125

 28525 	                28175

 28261 	                28225

 28017 	                28275

 27766 	                28325

 27496 	                28375

 27219 	                28425

 26944 	                28475

 26662 	                28525

 26366 	                28575

 26073 	                28625

 25765 	                28675

 25467 	                28725

 25140 	                28775

 24823 	                28825

 24500 	                28875

 24172 	                28925

 23839 	                28975

 23500 	                29025

 23138 	                29075

 22797 	                29125

 22443 	                29175

 22074 	                29225

 21709 	                29275

 21330 	                29325

 20956 	                29375

 20577 	                29425

 20183 	                29475

 19795 	                29525

 19392 	                29575

 19005 	                29625

 18604 	                29675

 18188 	                29725

 17768 	                29775

 17354 	                29825

 16937 	                29875

 16515 	                29925

 16079 	                29975

 15661 	                30025

 15218 	                30075

 14771 	                30125

 14332 	                30175

 13890 	                30225

 13422 	                30275

 12985 	                30325

 12533 	                30375

 12079 	                30425

 11610 	                30475

 11139 	                30525

 10689 	                30575

 10201 	                30625

  9734 	                30675

  9265 	                30725

  8806 	                30775

  8308 	                30825

  7833 	                30875

  7357 	                30925

  6891 	                30975

  6386 	                31025

  5917 	                31075

  5422 	                31125

  4938 	                31175

  4453 	                31225

  3942 	                31275

  3455 	                31325

  2968 	                31375

  2479 	                31425

  1990 	                31475

  1489 	                31525

  1011 	                31575

   509 	                31625

    19 	                31675

  -484 	                31725

  -961 	                31775

 -1476 	                31825

 -1965 	                31875

 -2467 	                31925

 -2955 	                31975

 -3455 	                32025

 -3942 	                32075

 -4428 	                32125

 -4901 	                32175

 -5410 	                32225

 -5892 	                32275

 -6374 	                32325

 -6866 	                32375

 -7344 	                32425

 -7809 	                32475

 -8308 	                32525

 -8769 	                32575

 -9253 	                32625

 -9722 	                32675

-10201 	                32725

-10653 	                32775

-11127 	                32825

-11587 	                32875

-12044 	                32925

-12522 	                32975

-12961 	                33025

-13410 	                33075

-13867 	                33125

-14310 	                33175

-14760 	                33225

-15196 	                33275

-15628 	                33325

-16068 	                33375

-16494 	                33425

-16904 	                33475

-17333 	                33525

-17757 	                33575

-18178 	                33625

-18583 	                33675

-18995 	                33725

-19372 	                33775

-19785 	                33825

-20174 	                33875

-20548 	                33925

-20946 	                33975

-21311 	                34025

-21691 	                34075

-22055 	                34125

-22415 	                34175

-22779 	                34225

-23138 	                34275

-23482 	                34325

-23821 	                34375

-24164 	                34425

-24484 	                34475

-24815 	                34525

-25140 	                34575

-25452 	                34625

-25757 	                34675

-26050 	                34725

-26352 	                34775

-26640 	                34825

-26929 	                34875

-27212 	                34925

-27482 	                34975

-27746 	                35025

-28004 	                35075

-28261 	                35125

-28512 	                35175

-28751 	                35225

-28977 	                35275

-29202 	                35325

-29427 	                35375

-29644 	                35425

-29850 	                35475

-30053 	                35525

-30245 	                35575

-30430 	                35625

-30604 	                35675

-30780 	                35725

-30953 	                35775

-31102 	                35825

-31261 	                35875

-31404 	                35925

-31540 	                35975

-31673 	                36025

-31795 	                36075

-31912 	                36125

-32017 	                36175

-32118 	                36225

-32216 	                36275

-32302 	                36325

-32380 	                36375

-32450 	                36425

-32517 	                36475

-32573 	                36525

-32623 	                36575

-32665 	                36625

-32701 	                36675

-32728 	                36725

-32748 	                36775

-32761 	                36825

-32766 	                36875

-32764 	                36925

-32754 	                36975

-32737 	                37025

-32711 	                37075

-32680 	                37125

-32640 	                37175

-32595 	                37225

-32538 	                37275

-32477 	                37325

-32409 	                37375

-32333 	                37425

-32250 	                37475

-32157 	                37525

-32059 	                37575

-31952 	                37625

-31837 	                37675

-31717 	                37725

-31591 	                37775

-31457 	                37825

-31313 	                37875

-31165 	                37925

-31010 	                37975

-30844 	                38025

-30675 	                38075

-30504 	                38125

-30317 	                38175

-30128 	                38225

-29932 	                38275

-29729 	                38325

-29509 	                38375

-29293 	                38425

-29064 	                38475

-28841 	                38525

-28605 	                38575

-28356 	                38625

-28108 	                38675

-27846 	                38725

-27591 	                38775

-27310 	                38825

-27043 	                38875

-26756 	                38925

-26463 	                38975

-26179 	                39025

-25873 	                39075

-25562 	                39125

-25245 	                39175

-24929 	                39225

-24609 	                39275

-24282 	                39325

-23950 	                39375

-23605 	                39425

-23271 	                39475

-22905 	                39525

-22562 	                39575

-22204 	                39625

-21822 	                39675

-21464 	                39725

-21081 	                39775

-20704 	                39825

-20322 	                39875

-19935 	                39925

-19534 	                39975

-19138 	                40025

-18728 	                40075

-18324 	                40125

-17905 	                40175

-17493 	                40225

-17087 	                40275

-16656 	                40325

-16232 	                40375

-15805 	                40425

-15363 	                40475

-14939 	                40525

-14468 	                40575

-14049 	                40625

-13593 	                40675

-13146 	                40725

-12684 	                40775

-12219 	                40825

-11763 	                40875

-11304 	                40925

-10843 	                40975

-10368 	                41025

 -9902 	                41075

 -9445 	                41125

 -8951 	                41175

 -8491 	                41225

 -7992 	                41275

 -7516 	                41325

 -7038 	                41375

 -6571 	                41425

 -6065 	                41475

 -5596 	                41525

 -5100 	                41575

 -4603 	                41625

 -4117 	                41675

 -3618 	                41725

 -3130 	                41775

 -2630 	                41825

 -2153 	                41875

 -1652 	                41925

 -1162 	                41975

  -660 	                42025

  -170 	                42075

   320 	                42125

   810 	                42175

  1313 	                42225

  1802 	                42275

  2279 	                42325

  2780 	                42375

  3280 	                42425

  3755 	                42475

  4254 	                42525

  4739 	                42575

  5224 	                42625

  5732 	                42675

  6214 	                42725

  6706 	                42775

  7173 	                42825

  7663 	                42875

  8138 	                42925

  8612 	                42975

  9084 	                43025

  9566 	                43075

 10033 	                43125

 10510 	                43175

 10962 	                43225

 11434 	                43275

 11892 	                43325

 12347 	                43375

 12800 	                43425

 13261 	                43475

 13719 	                43525

 14162 	                43575

 14614 	                43625

 15051 	                43675

 15496 	                43725

 15926 	                43775

 16352 	                43825

 16764 	                43875

 17194 	                43925

 17620 	                43975

 18042 	                44025

 18449 	                44075

 18841 	                44125

 19240 	                44175

 19635 	                44225

 20045 	                44275

 20430 	                44325

 20821 	                44375

 21187 	                44425

 21568 	                44475

 21934 	                44525

 22296 	                44575

 22653 	                44625

 23022 	                44675

 23359 	                44725

 23709 	                44775

 24045 	                44825

 24375 	                44875

 24708 	                44925

 25035 	                44975

 25348 	                45025

 25656 	                45075

 25966 	                45125

 26262 	                45175

 26544 	                45225

 26836 	                45275

 27107 	                45325

 27393 	                45375

 27659 	                45425

 27912 	                45475

 28172 	                45525

 28419 	                45575

 28666 	                45625

 28900 	                45675

 29133 	                45725

 29360 	                45775

 29569 	                45825

 29777 	                45875

 29988 	                45925

 30177 	                45975

 30374 	                46025

 30555 	                46075

 30724 	                46125

 30895 	                46175

 31055 	                46225

 31207 	                46275

 31357 	                46325

 31496 	                46375

 31624 	                46425

 31755 	                46475

 31872 	                46525

 31979 	                46575

 32088 	                46625

 32183 	                46675

 32272 	                46725

 32353 	                46775

 32430 	                46825

 32495 	                46875

 32556 	                46925

 32608 	                46975

 32652 	                47025

 32689 	                47075

 32720 	                47125

 32742 	                47175

 32757 	                47225

 32765 	                47275

 32758 	                47375

 32743 	                47425

 32721 	                47475

 32692 	                47525

 32655 	                47575

 32610 	                47625

 32559 	                47675

 32500 	                47725

 32434 	                47775

 32357 	                47825

 32278 	                47875

 32186 	                47925

 32090 	                47975

 31993 	                48025

 31878 	                48075

 31761 	                48125

 31637 	                48175

 31499 	                48225

 31361 	                48275

 31219 	                48325

 31067 	                48375

 30907 	                48425

 30737 	                48475

 30564 	                48525

 30384 	                48575

 30192 	                48625

 29993 	                48675

 29787 	                48725

 29585 	                48775

 29366 	                48825

 29151 	                48875

 28912 	                48925

 28684 	                48975

 28438 	                49025

 28191 	                49075

 27932 	                49125

 27679 	                49175

 27407 	                49225

 27128 	                49275

 26850 	                49325

 26566 	                49375

 26277 	                49425

 25981 	                49475

 25672 	                49525

 25356 	                49575

 25051 	                49625

 24724 	                49675

 24392 	                49725

 24062 	                49775

 23735 	                49825

 23377 	                49875

 23040 	                49925

 22689 	                49975

 22333 	                50025

 21953 	                50075

 21596 	                50125

 21206 	                50175

 20840 	                50225

 20450 	                50275

 20064 	                50325

 19675 	                50375

 19271 	                50425

 18862 	                50475

 18469 	                50525

 18052 	                50575

 17630 	                50625

 17215 	                50675

 16797 	                50725

 16374 	                50775

 15937 	                50825

 15518 	                50875

 15073 	                50925

 14625 	                50975

 14185 	                51025

 13753 	                51075

 13307 	                51125

 12834 	                51175

 12394 	                51225

 11915 	                51275

 11457 	                51325

 10985 	                51375

 10534 	                51425

 10069 	                51475

  9578 	                51525

  9120 	                51575

  8648 	                51625

  8162 	                51675

  7699 	                51725

  7197 	                51775

  6731 	                51825

  6226 	                51875

  5744 	                51925

  5261 	                51975

  4777 	                52025

  4279 	                52075

  3793 	                52125

  3318 	                52175

  2817 	                52225

  2316 	                52275

  1815 	                52325

  1338 	                52375

   836 	                52425

   346 	                52475

  -132 	                52525

  -647 	                52575

 -1137 	                52625

 -1627 	                52675

 -2141 	                52725

 -2630 	                52775

 -3118 	                52825

 -3605 	                52875

 -4104 	                52925

 -4578 	                52975

 -5062 	                53025

 -5558 	                53075

 -6041 	                53125

 -6509 	                53175

 -7013 	                53225

 -7504 	                53275

 -7980 	                53325

 -8442 	                53375

 -8927 	                53425

 -9409 	                53475

 -9890 	                53525

-10344 	                53575

-10819 	                53625

-11281 	                53675

-11751 	                53725

-12207 	                53775

-12649 	                53825

-13111 	                53875

-13570 	                53925

-14004 	                53975

-14445 	                54025

-14906 	                54075

-15340 	                54125

-15772 	                54175

-16199 	                54225

-16624 	                54275

-17044 	                54325

-17482 	                54375

-17884 	                54425

-18303 	                54475

-18707 	                54525

-19108 	                54575

-19504 	                54625

-19905 	                54675

-20292 	                54725

-20675 	                54775

-21062 	                54825

-21426 	                54875

-21813 	                54925

-22176 	                54975

-22534 	                55025

-22887 	                55075

-23244 	                55125

-23587 	                55175

-23933 	                55225

-24265 	                55275

-24592 	                55325

-24913 	                55375

-25237 	                55425

-25554 	                55475

-25858 	                55525

-26149 	                55575

-26448 	                55625

-26742 	                55675

-27015 	                55725

-27296 	                55775

-27564 	                55825

-27833 	                55875

-28088 	                55925

-28344 	                55975

-28586 	                56025

-28823 	                56075

-29058 	                56125

-29276 	                56175

-29498 	                56225

-29708 	                56275

-29917 	                56325

-30113 	                56375

-30303 	                56425

-30491 	                56475

-30662 	                56525

-30840 	                56575

-31002 	                56625

-31157 	                56675

-31305 	                56725

-31450 	                56775

-31584 	                56825

-31714 	                56875

-31831 	                56925

-31943 	                56975

-32054 	                57025

-32150 	                57075

-32243 	                57125

-32327 	                57175

-32405 	                57225

-32474 	                57275

-32534 	                57325

-32590 	                57375

-32638 	                57425

-32678 	                57475

-32710 	                57525

-32736 	                57575

-32753 	                57625

-32763 	                57675

-32766 	                57725

-32761 	                57775

-32749 	                57825

-32730 	                57875

-32702 	                57925

-32669 	                57975

-32626 	                58025

-32577 	                58075

-32520 	                58125

-32457 	                58175

-32382 	                58225

-32304 	                58275

-32220 	                58325

-32128 	                58375

-32023 	                58425

-31918 	                58475

-31804 	                58525

-31679 	                58575

-31550 	                58625

-31411 	                58675

-31272 	                58725

-31114 	                58775

-30961 	                58825

-30793 	                58875

-30622 	                58925

-30444 	                58975

-30250 	                59025

-30063 	                59075

-29865 	                59125

-29660 	                59175

-29438 	                59225

-29225 	                59275

-28988 	                59325

-28763 	                59375

-28525 	                59425

-28274 	                59475

-28017 	                59525

-27766 	                59575

-27503 	                59625

-27226 	                59675

-26951 	                59725

-26669 	                59775

-26366 	                59825

-26073 	                59875

-25773 	                59925

-25475 	                59975

-25156 	                60025

-24831 	                60075

-24509 	                60125

-24181 	                60175

-23847 	                60225

-23509 	                60275

-23156 	                60325

-22797 	                60375

-22452 	                60425

-22083 	                60475

-21719 	                60525

-21340 	                60575

-20975 	                60625

-20577 	                60675

-20183 	                60725

-19815 	                60775

-19402 	                60825

-18995 	                60875

-18604 	                60925

-18199 	                60975

-17778 	                61025

-17354 	                61075

-16947 	                61125

-16515 	                61175

-16090 	                61225

-15672 	                61275

-15229 	                61325

-14782 	                61375

-14343 	                61425

-13890 	                61475

-13445 	                61525

-12996 	                61575

-12533 	                61625

-12079 	                61675

-11634 	                61725

-11151 	                61775

-10689 	                61825

-10224 	                61875

 -9746 	                61925

 -9277 	                61975

 -8794 	                62025

 -8321 	                62075

 -7846 	                62125

 -7369 	                62175

 -6891 	                62225

 -6411 	                62275

 -5917 	                62325

 -5422 	                62375

 -4938 	                62425

 -4453 	                62475

 -3955 	                62525

 -3468 	                62575

 -2980 	                62625

 -2492 	                62675

 -1990 	                62725

 -1501 	                62775

  -999 	                62825

  -509 	                62875

   -19 	                62925

   471 	                62975

   961 	                63025

  1476 	                63075

  1953 	                63125

  2442 	                63175

  2930 	                63225

  3430 	                63275

  3917 	                63325

  4416 	                63375

  4889 	                63425

  5397 	                63475

  5880 	                63525

  6362 	                63575

  6842 	                63625

  7320 	                63675

  7821 	                63725

  8296 	                63775

  8769 	                63825

  9229 	                63875

  9722 	                63925

 10189 	                63975

 10641 	                64025

 11104 	                64075

 11575 	                64125

 12056 	                64175

 12498 	                64225

 12961 	                64275

 13422 	                64325

 13856 	                64375

 14298 	                64425

 14749 	                64475

 15196 	                64525

 15628 	                64575

 16057 	                64625

 16472 	                64675

 16915 	                64725

 17344 	                64775

 17757 	                64825

 18167 	                64875

 18573 	                64925

 18975 	                64975

 19382 	                65025

 19775 	                65075

 20154 	                65125

 20538 	                65175

 20937 	                65225

 21321 	                65275

 21691 	                65325

 22055 	                65375

 22425 	                65425

 22779 	                65475

 23120 	                65525

 23465 	                65575

 23804 	                65625

 24147 	                65675

 24484 	                65725

 24807 	                65775

 25124 	                65825

 25444 	                65875

 25750 	                65925

 26050 	                65975

 26359 	                66025

 26640 	                66075

 26929 	                66125

 27198 	                66175

 27482 	                66225

 27746 	                66275

 27997 	                66325

 28261 	                66375

 28506 	                66425

 28745 	                66475

 28977 	                66525

 29208 	                66575

 29421 	                66625

 29634 	                66675

 29844 	                66725

 30048 	                66775

 30236 	                66825

 30426 	                66875

 30609 	                66925

 30780 	                66975

 30945 	                67025

 31106 	                67075

 31257 	                67125

 31397 	                67175

 31540 	                67225

 31666 	                67275

 31792 	                67325

 31907 	                67375

 32017 	                67425

 32118 	                67475

 32214 	                67525

 32297 	                67575

 32378 	                67625

 32450 	                67675

 32514 	                67725

 32571 	                67775

 32622 	                67825

 32665 	                67875

 32700 	                67925

 32727 	                67975

 32748 	                68025

 32761 	                68075

 32766 	                68125

 32764 	                68175

 32754 	                68225

 32737 	                68275

 32713 	                68325

 32681 	                68375

 32642 	                68425

 32595 	                68475

 32540 	                68525

 32477 	                68575

 32410 	                68625
